Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
86,-3.903325,0.913952,2.522511,0.251474,-0.265658,3.316149,-1.543904,1.324231,-0.366589,-0.255768,4.521845,-0.191887,-0.198425,2.437243,-3.121587,3.140894,-4.571224,-1.145172,2.804153,2.199008,2.934541,0.717491,-4.290533,-2.008729,-3.293289,-0.519388,3.579556,1.999853,17.37
87,0.049362,-4.889136,2.434577,2.670838,-4.70679,-3.883759,-2.242232,-2.706087,-4.126174,-4.521947,0.096737,-2.215212,3.339099,4.868784,-4.226329,-4.58977,1.381102,-2.790562,-1.028226,0.840812,-0.758393,-0.332238,-2.618547,-3.488935,-4.373377,-4.902157,-4.189009,4.028594,438.52
88,-4.026371,-0.960797,0.76722,-3.215968,-3.312459,3.36752,2.063569,2.031636,0.755033,2.997935,-1.118734,3.609141,-2.383787,-2.332536,-4.239382,1.457262,4.330145,0.398259,-0.025613,-4.481325,-2.248282,-4.135967,3.521979,-4.617264,-0.119681,2.926661,3.110583,-1.432971,369.7
89,4.676808,-4.890907,0.418036,1.18722,2.414792,1.275857,-4.853062,0.633102,1.174328,2.335467,-0.664734,0.534469,-0.724907,0.611628,3.435492,-2.65025,4.395433,-2.544705,-3.856122,-2.544908,1.513657,-4.909945,-3.897721,-0.143449,-4.509072,0.335604,-2.482006,-1.713057,461.87
90,3.742636,-1.50628,0.20807,4.740556,-1.607282,-1.094745,0.963842,-1.886206,3.808112,1.582428,-0.376897,-3.42418,1.397045,4.978687,3.724351,0.30929,-2.929322,-4.226039,1.304993,-0.6251,-4.775945,4.978957,-1.532055,4.312927,1.216077,-4.686958,-3.19397,-4.432796,245.52
91,0.207064,-2.753946,4.646534,-1.293664,4.679525,-2.433404,-4.908423,-1.895464,-1.233999,0.134776,1.496182,1.964965,-0.35685,-0.97152,0.179237,0.519672,-0.548107,3.652485,2.97528,-3.440701,-2.929486,2.783686,-2.919252,-2.150828,3.918704,1.982269,3.078582,1.48337,208.47
92,0.100239,-3.347495,-3.379052,-3.111778,3.935819,-3.543397,2.132089,2.188724,-4.886698,-1.159538,0.101441,-1.929083,3.984202,-3.900758,2.647827,0.909378,3.498905,-2.545961,4.98572,-1.502901,-0.127193,-2.746918,2.886842,-1.626276,-1.073647,1.782146,4.666553,-4.639407,148.09
93,-4.750235,0.858628,-1.520304,3.486279,1.738729,-4.220673,-2.068979,4.009838,4.407239,-3.713796,3.831966,3.447784,-0.65162,-2.753663,-3.244885,-3.65392,-1.943631,-0.101754,-4.283306,2.905656,1.091062,-0.398468,-3.197862,4.698063,-1.108763,1.601395,-4.149299,2.559641,12.29
94,-2.938016,4.384871,1.849194,1.737652,2.764482,1.305741,-1.865704,3.254553,-2.632506,1.630594,4.269979,4.463843,-4.982185,3.969594,-2.204373,-4.051334,-3.395471,2.769617,-3.76275,4.395171,3.741169,-2.64895,3.970958,-1.232278,4.630783,-4.113848,-1.553049,-0.927382,299.52
95,2.548796,3.848483,-2.088319,-1.337976,-4.456401,4.694107,-4.94268,4.093943,1.475408,-4.076773,0.830499,1.174536,-0.678432,0.896798,4.924339,4.839259,-4.876722,-1.942083,-1.821566,4.833699,-1.979484,3.763828,-2.021081,-0.996255,2.307638,-3.927646,3.296435,1.217973,382.5
96,-1.912074,-2.747098,-1.518836,4.40393,2.455894,3.646744,-2.646559,0.873314,-1.917972,-3.074432,1.883317,-2.387296,-0.813433,0.671728,3.468478,-4.638637,-3.68928,-4.963964,-0.881085,-4.871024,4.735654,-1.42049,-2.427328,-1.855128,-2.231513,-0.702101,3.040746,-2.709907,233.35
97,-2.332774,-2.763044,4.586141,2.389818,2.932932,-4.709301,-0.371532,-0.567716,-0.989966,2.155774,-3.182469,2.73758,-0.766736,-3.486054,4.905086,4.475462,-4.485389,3.416233,-1.666658,2.128596,-1.074879,4.179134,-4.203239,3.623675,-2.974414,-2.662171,2.080503,2.041129,53.82
98,4.368726,-4.343942,-4.805842,3.064511,-1.416298,-2.025563,-3.950169,-4.253726,-3.266587,-3.358069,3.950026,-4.339126,2.803124,-2.477349,3.421605,-0.500163,-0.394831,4.323915,3.921232,4.47414,-2.847701,1.049808,-2.833458,-0.687305,-0.160194,3.890458,0.004382,0.834229,89.31
99,-0.212927,-3.276706,3.31275,-2.451996,4.474357,0.622147,4.791321,0.808469,4.586297,2.671122,-1.566875,0.153744,-0.123805,-4.624183,-3.945135,-4.882016,0.394468,1.353424,-1.707021,-1.498416,0.060579,0.84413,0.912032,-2.702122,-3.215451,-1.530099,0.093941,3.08883,3.59
100,1.052032,-1.424099,-4.083899,-4.703819,-0.855855,2.385578,-0.445574,-2.364395,3.482312,3.532433,0.169423,2.282378,2.032638,0.294325,2.597476,2.345281,1.055907,-1.164049,-3.372676,3.413996,-1.243571,-0.138287,-2.340526,3.375591,3.91679,1.291777,-2.715811,4.245327,107.89
101,2.37187,-4.337269,0.377712,-0.149233,-3.746238,-2.379772,3.158989,-3.839086,2.45281,-1.064264,1.118037,-0.876665,0.156449,-4.933158,3.859749,3.880704,0.309479,2.140987,-2.077106,0.883233,3.612718,1.217917,0.643616,-0.679977,1.421103,-3.738367,4.469436,1.139066,322.29
102,-3.570836,0.984215,-2.208795,4.458879,-4.350234,0.04588,2.056734,2.991474,-1.199789,-0.403904,0.213201,1.315866,-4.712698,-0.284213,4.909532,-3.6727,2.974256,-1.050603,-1.923009,-2.222283,4.126413,0.016432,0.67761,-0.360297,0.984568,-1.030191,3.045678,-1.438505,98.93
103,-3.213668,-2.769045,0.46802,-0.584041,2.686074,2.758131,-3.10617,3.46216,-2.379114,0.430344,-0.890248,-2.223123,2.09275,2.631614,-0.320858,-0.394413,-2.88089,-2.151513,-0.617013,-0.420349,-1.859089,3.54644,4.87627,2.964923,-4.181443,4.53207,-1.879902,2.059383,133.59
104,1.297434,-1.174586,2.719277,-3.037892,-1.818851,-0.478922,0.657361,1.660894,3.511727,1.339817,2.29994,2.556899,-4.078742,-3.075966,-0.096597,4.357156,-2.812417,4.762648,-2.896161,1.98863,-4.62101,-3.723416,-2.350928,-1.695097,3.492509,2.505534,1.202557,-1.347554,265.14
105,-4.303701,1.532457,-2.940524,-1.013561,1.210236,-4.147282,3.733739,-3.200572,3.125007,-4.210493,4.351291,-0.413594,4.470346,-1.289049,0.609759,0.387611,4.312572,2.555095,3.545072,0.537705,-4.403053,3.800733,3.945352,-4.853084,-0.907487,4.612531,3.978363,-3.437946,401.45
106,3.314268,-3.084239,-1.31414,1.274092,-4.983032,-2.725463,1.286238,3.132802,-3.803793,-3.02055,-0.251048,-3.918172,-2.639607,0.794555,4.354301,-2.949004,-2.775162,2.04074,-0.53513,-2.08551,0.871517,-4.614441,-4.355533,4.641181,4.215031,-1.558386,-2.150868,1.699827,480.95
107,0.327295,0.47481,1.763558,-2.223208,-2.680678,0.359148,4.455667,-0.56081,-2.470597,-0.37972,1.331286,0.864228,2.30387,3.083631,2.15658,4.85134,3.716951,3.964541,4.650931,2.926357,1.824501,-2.81387,-2.900549,2.869767,-1.00998,2.868909,2.540635,4.945465,129.26
108,0.393623,4.82141,2.632383,-1.846875,-2.9032,-4.689634,-2.222942,0.138074,2.3908,1.91109,1.19935,1.245172,-2.67688,-0.319457,4.374739,2.219258,-0.095942,-4.152139,-3.632641,3.44633,2.142679,2.543008,3.678789,-1.279323,2.686833,-3.329122,4.917125,-0.403991,327.94
109,4.986925,-1.023766,-0.368598,1.707097,-0.808078,-2.266702,-4.694859,1.583878,2.44943,4.724385,3.017581,-2.788779,-1.759197,0.381506,-4.87812,-1.860406,1.311334,-0.969379,3.452617,0.512255,-1.729493,-1.593705,-2.39772,-3.425044,-1.905724,4.700328,-4.388567,-0.035884,406.92
110,-3.958356,4.540293,-4.287029,1.719239,0.729725,-0.23255,-2.534339,-3.82295,-1.925712,3.017266,-4.15748,-2.891458,0.256471,3.224078,2.439245,-4.062832,0.89853,-3.52667,3.565714,0.042953,3.179298,4.858053,0.514442,0.660669,-2.699347,2.220817,3.979103,2.411055,233.76
111,-2.551107,2.254585,-4.399605,-2.208431,-0.073543,-3.598737,4.475854,1.415015,0.03936,-3.52933,4.604955,2.109076,-4.981251,-0.924237,-4.708815,0.492735,0.003024,4.182124,2.114085,1.708233,4.019453,-0.075101,2.032348,4.330414,-0.955531,1.394815,2.425101,2.525744,303.38
112,-0.547988,-4.20705,3.127612,-1.70889,-4.250356,-0.676522,2.578909,-4.82434,1.046782,3.260786,3.767694,-4.498544,-1.311301,2.475226,0.840971,0.463868,3.879952,-2.417516,2.459844,-1.133354,-2.390142,-0.151085,-0.575052,-2.119206,-3.030154,-3.859438,-3.119943,-1.128539,215.52
113,-2.919975,2.713783,-4.431069,4.280195,-3.606702,1.033833,2.868922,-3.598415,-2.059858,1.522286,0.030789,3.736058,1.322646,3.632696,-1.178402,4.818226,-1.370116,-3.037411,-1.743508,-1.58015,-2.220128,3.170902,-3.187689,1.198042,-4.898579,1.190205,-3.239959,-2.832111,332.91
114,0.205785,0.821722,-4.479219,-2.533051,1.873336,1.598061,4.190883,4.8751,4.088629,4.966578,-2.06029,-4.909192,-0.668869,-4.24654,4.274973,4.066583,4.813706,3.723077,2.240188,-1.478713,-2.973349,1.855777,-2.894247,-0.920051,4.664605,-0.95268,-1.944438,-2.201915,472.07
115,4.563416,-2.83305,-0.203709,2.800051,2.971638,-2.157957,3.189073,1.955707,0.007965,0.981096,-2.896082,-2.533796,2.877725,-2.660716,-2.470307,-4.746434,2.299627,2.095589,-0.334676,-4.713442,0.307695,-3.395963,4.688026,4.364534,-1.168074,1.362383,-1.224627,-3.480519,90.64
116,4.113534,1.106623,-3.169521,-3.671129,2.723442,0.068715,-3.23921,-3.289475,-0.613215,-2.456483,-3.637419,4.948109,1.319108,0.753313,-3.419942,-0.468571,-1.216641,-0.268487,-3.303051,1.0659,4.78726,2.845774,1.950879,3.459246,2.6884,-2.483827,4.028869,-0.234825,299.57
117,-3.691355,-3.519801,-0.508286,-3.356681,-4.733759,2.232714,2.753088,3.94359,1.225296,-0.890078,4.361756,-2.542167,-2.594332,-3.531314,-4.939238,1.285821,-2.797586,1.344958,-4.235254,-1.850446,-3.934245,4.997173,4.735552,-2.45134,2.195072,1.016794,-1.74536,4.646171,75.24
118,-3.421831,3.120261,-3.963512,-0.464084,3.249463,0.894516,1.506425,4.032715,3.118076,-2.304027,-1.978809,-2.682217,-4.880393,0.908571,-0.944796,-4.16615,-2.664227,1.550261,-3.306733,4.013548,0.363283,-1.120635,4.922108,-2.360166,-3.280891,3.728057,-2.035072,-3.180484,139.4
119,1.796782,1.418687,-4.003681,-0.507769,-2.133439,3.086051,-1.605683,2.566837,-2.173729,3.775839,-4.403299,-0.627118,0.85489,-2.043698,4.99057,-2.919124,2.855681,-0.516434,3.844644,1.776033,-1.597793,3.504,-1.587664,-3.315138,4.414247,-1.392573,3.042367,-4.233081,322.64
120,1.35756,1.253119,4.095511,4.581296,2.59817,4.489005,-0.114425,3.30113,1.596767,-0.610998,-3.258307,3.009082,2.078887,-3.038908,4.542266,-3.173695,-3.885371,3.728718,-3.154205,3.724819,0.911596,-2.043426,-4.954345,-2.840317,2.301803,-3.138605,-1.767739,-4.940309,143.17
121,0.693982,0.650379,3.216273,-4.814764,3.458413,-1.455966,-0.621281,1.1054,4.361636,3.858461,-4.154531,-0.746921,4.951839,3.398216,1.877152,0.560843,-2.656462,-4.050753,1.305107,-1.285381,2.495348,-2.796407,3.453025,-3.292828,0.195572,3.004473,0.668692,-2.118856,202.04
122,-2.736213,-2.462219,-3.820228,0.379985,3.914879,-1.112755,0.497339,4.796662,-3.234727,0.175231,-3.052468,0.474392,-3.341311,-4.66125,3.608011,2.573958,2.33914,-1.990631,-1.98075,3.29178,-0.445308,-4.521487,-0.00901,-2.919623,-3.88947,-1.068998,3.226177,0.365506,301.82
123,-3.291327,-0.429325,-1.333388,-2.160781,-3.936375,-4.516074,0.420268,4.583511,0.521876,-3.512796,1.619328,-4.04285,1.413551,1.188342,0.654531,-2.027412,-2.244617,4.281478,-1.422678,-1.612378,-2.3098,-3.805132,-3.220288,0.188838,2.524403,-0.268078,-2.991124,-1.513374,324.69
124,1.277459,-3.96091,0.289967,-3.434687,-0.262609,1.81717,4.13633,-3.433813,-4.346212,2.135004,4.327201,-3.860684,-3.349147,-2.203446,-0.191285,4.478527,-3.399666,2.10675,-0.126915,-2.285542,3.638849,-1.195672,4.411194,4.186992,2.089581,-0.250951,1.382688,4.364873,447.89
125,1.030216,4.527785,1.763116,-0.542123,3.156948,0.22334,-1.851804,3.574557,-1.15279,1.667495,2.542778,3.357298,-0.583043,0.634595,1.157485,-2.06549,1.099576,-2.62009,3.672895,2.883166,3.506693,2.87552,0.678091,4.218823,1.630504,-3.332909,1.080884,2.79968,421.19
126,4.336979,-1.510144,3.21947,4.704513,-2.592705,-0.880233,-3.166566,2.453782,-2.211518,4.593849,-2.533282,-2.66569,4.838293,1.037681,-0.224522,-0.728161,3.452686,-4.827189,1.680009,-3.696822,-0.546098,3.539641,-3.475881,-2.166178,-3.757685,-0.304156,-4.350154,-1.003456,388.04
127,4.408981,-3.133533,1.052026,0.614571,-0.447227,-4.06191,2.38025,-0.11068,0.853574,0.869683,-1.149777,1.069757,1.724103,-2.34137,-1.649653,-4.429258,2.406155,-4.483345,1.384334,-3.821181,-0.712283,-2.113211,-4.070619,0.320049,2.658898,-4.95744,1.115114,0.624997,137.79
128,-2.727841,-0.464718,-3.545876,4.897116,-0.937027,-4.552433,-0.857488,-0.296415,-2.614113,4.412246,-0.789381,0.864164,1.040677,-4.28691,3.185591,-4.991762,0.373076,-4.149193,4.347442,3.221268,1.80981,-4.734225,1.949723,-1.35207,4.977174,-2.78815,-3.139655,-1.541353,444.15
129,1.144896,-0.897658,1.571778,2.914803,1.19034,-3.300469,-3.016136,-1.033588,-4.802028,-2.945669,0.954741,1.121442,0.732494,-4.014451,-0.364676,4.089813,-3.821937,3.957705,4.987273,-2.788729,3.939392,1.633058,3.127135,0.82894,-0.72423,2.999527,-4.008728,-1.247492,11.06
130,0.233477,0.212496,2.247818,1.389856,1.623053,-2.516248,2.15806,-3.602765,-4.481625,3.834607,-3.875831,2.395998,-2.682801,0.988856,-0.091745,-1.265177,0.746587,-4.993702,-0.149436,-4.036217,-1.939147,-3.375171,1.380702,4.823537,-0.176371,-1.45445,2.563567,-4.041898,285.22
131,0.271169,3.912383,-1.47013,0.419612,3.688185,-0.724767,3.458083,-2.977724,1.863265,-1.663506,-0.863853,4.182867,-0.115989,-2.29414,-2.193882,2.958962,1.53536,0.152003,-0.697231,-0.065845,1.553612,-3.766713,4.81121,-2.430412,2.907343,2.374203,0.088294,-3.119936,366.77
132,-4.387964,1.386214,-3.222045,-2.796912,4.851901,-3.979053,-1.786212,1.389601,1.438171,0.140065,2.811424,3.594104,2.814144,-0.297862,3.418625,-4.683059,-4.291083,1.885989,4.280867,-0.063534,-4.858678,0.159613,-2.357865,-0.353272,-4.45683,0.737009,-2.756406,-0.468318,372.2
133,3.727104,1.588829,1.585367,-1.3587,-0.296374,-4.177955,3.592914,-0.989504,-1.475605,3.700528,0.164091,-3.710425,-1.306979,1.479409,3.429972,4.225889,-3.056582,-0.183377,0.305642,4.90759,-1.489031,0.018525,-0.399578,1.253419,-3.105342,1.703817,3.446629,-1.470621,262.34
134,-1.013434,-0.742574,-0.014759,-4.816334,4.995078,-3.68224,-3.025204,2.538786,-3.015504,2.918106,2.096512,2.012612,-4.491385,1.240129,2.061134,4.233115,-2.870918,-4.103223,0.959785,2.556475,1.909786,4.030913,3.273144,3.345742,-1.424418,3.787362,-2.593887,-0.133769,149.83
135,-3.317733,-4.526028,-4.508636,-1.371051,4.32569,-2.612019,-1.743917,1.185233,2.336761,-1.035042,-3.10334,-2.389582,-3.662798,1.096993,-0.572173,4.235437,3.53112,3.919094,0.266987,2.238924,0.320969,-1.426128,-4.101976,3.809722,-3.554729,3.638086,-0.849946,3.784638,220.84
136,-3.778673,-0.734366,-0.64842,-0.906156,0.721171,-0.679968,-1.113243,1.775307,2.112378,0.28296,-1.039419,-2.680416,-4.701014,3.528813,-3.005873,3.732493,4.506737,-0.777008,-3.861242,2.131972,-2.173196,-4.016789,-4.260048,-1.300647,-4.949333,-0.483262,4.497997,0.726817,166.37
137,1.975182,-2.214152,4.177028,3.455423,-1.252977,1.175095,1.596699,3.673738,-3.303311,-2.596529,3.143213,4.070955,-3.252014,-2.352268,-0.080984,4.068139,-2.821261,-4.437767,-0.392076,2.33804,3.384109,-0.97481,2.199941,-3.185815,-1.339797,3.961967,4.685002,2.616066,152.85
138,0.42133,0.383435,-4.002381,-2.706771,-2.27367,4.154375,4.070687,0.193798,-0.618658,-2.64502,0.919777,-0.371038,3.427639,2.004808,-4.963794,4.160883,-4.141994,2.715901,-2.667868,-2.167174,-3.16686,0.402755,-3.657253,1.081259,-4.153539,3.570833,4.137427,-1.573556,248.09
139,3.422267,2.425208,2.433366,0.3255,-1.108067,4.360962,4.38324,2.961478,1.09309,-3.135565,3.931991,-1.859031,-4.666925,0.660675,-0.790923,-0.521234,-1.875864,-3.791251,4.706249,-4.377458,-0.415,-4.577948,3.405332,-4.823796,-3.454333,1.445781,0.168819,3.13389,74.58
140,-4.323455,3.294742,3.76175,-1.338744,1.353179,-4.525508,3.828795,-2.293302,-3.922128,4.819491,4.135358,-0.069641,2.166373,2.042843,-1.173267,-0.985858,2.045529,-3.657617,-4.12341,1.191672,3.836162,-0.765261,-3.286624,-1.470828,1.257753,-3.805547,-4.944478,1.979542,328.5
141,-1.327466,4.862814,1.241995,0.628143,-4.15059,-3.79376,3.208055,-3.1161,-0.298855,-2.797429,0.726802,-1.411598,1.897698,-1.239322,-3.229716,4.701932,3.346812,-3.093159,0.154942,0.037307,-1.931341,2.446153,1.804069,0.625522,-1.492565,-1.420978,3.176791,4.6645,122.22
142,-3.222932,4.149409,-4.94294,4.71803,-2.866126,4.058034,4.241759,2.09303,-0.185545,-2.956523,4.135761,-3.136927,1.86686,2.449717,-0.687338,-1.900431,4.146908,3.247827,2.313988,-2.961203,-3.470591,-1.629148,-2.451881,4.66511,1.939984,-1.047579,-0.582925,-0.285984,196.02
143,-3.042124,2.248627,0.934215,0.022537,2.130362,2.979194,3.715643,3.642842,0.087136,3.682932,-2.074411,0.24236,3.343905,2.366948,-4.346458,-1.510086,-4.655561,-4.626792,2.22817,-4.329115,-1.277467,-3.269756,1.292635,-2.563888,4.98897,-0.350126,-0.786666,-0.849584,307.64
144,3.730438,2.553416,2.7951,2.054494,-1.957651,1.972249,4.698712,-3.000022,4.089137,-1.32456,-4.96362,2.457403,2.468566,1.681781,-4.386937,-3.895039,4.574288,2.237575,1.585594,4.504155,4.595621,-2.437635,3.891566,4.392586,0.950066,-4.689182,0.350224,1.121535,452.14
145,0.69069,-2.217502,1.462047,-1.336907,-1.856932,-0.944487,2.87461,4.839719,-1.39185,-0.106964,-3.321873,0.519697,2.300414,4.410772,1.43454,-1.330106,3.601267,-4.712042,-3.072234,3.502578,4.647347,-4.165647,-1.783258,-4.195437,-2.01837,4.071971,3.597733,0.671135,432.77
146,-2.829323,-1.818369,-3.281962,-2.329176,-2.806231,-3.854284,-2.45178,-1.275505,-4.945643,-0.44165,-4.532365,3.620964,4.181951,2.954307,-0.377655,4.600954,4.183126,-2.289334,2.37007,2.75964,1.066756,2.019098,-1.450406,3.62235,-3.940116,-3.307584,-3.181034,4.701663,483.19
147,2.502686,4.553464,-3.746256,-2.206008,2.54111,4.867808,-2.918486,-3.482714,-3.933869,-3.094485,-3.101002,-0.94201,2.526762,-3.567303,-2.894586,-4.266159,4.805313,2.422325,-3.959484,0.098582,-0.170553,-4.858323,0.962937,-4.415122,3.239613,-2.23953,-2.481742,0.059536,67.46
148,1.378704,0.428065,-1.584713,1.788145,4.833786,2.320843,2.446122,0.398332,-2.085659,1.322431,4.56307,3.576496,4.644342,-4.036349,2.248777,2.721427,-1.87138,-0.177583,-2.994753,3.076207,-0.441031,4.21494,-3.119233,4.589908,-3.769815,-0.012063,-1.111037,-4.643132,93.54
149,-0.312773,-1.773399,-0.967687,-0.464974,4.613655,-0.495762,4.460333,1.569433,-0.588426,-0.812962,0.565859,-0.904426,0.878088,-4.550436,4.468548,0.019678,-2.265773,4.455038,0.208621,0.692355,-0.10731,1.422714,-2.403568,2.739672,4.215381,-0.82047,-3.852175,1.366695,275.36
150,2.375918,2.783497,-1.622393,-0.481643,-3.530422,1.015241,1.600157,0.651742,1.20059,-4.247373,1.516119,-1.146592,-1.048755,-1.32288,-4.051406,-4.273814,-2.422545,-2.97087,2.110116,-0.139257,0.145744,4.320032,-2.945784,-1.254884,-3.02817,-1.271709,-2.800052,0.129449,111.79
151,-2.700209,0.758501,-2.264897,-2.908663,-0.147059,-3.581634,1.90076,-2.089534,-1.716575,-0.202072,2.179948,0.244243,-4.174144,1.961515,-0.58984,-0.498606,0.900745,4.11465,-1.051422,4.619002,-2.374995,3.138671,1.079682,2.211155,-0.054818,3.25917,-1.484189,2.457079,187.3
152,1.012491,2.03073,-0.348044,-0.507376,1.963574,4.001411,0.43423,-1.542943,-4.390352,-4.936749,-1.523401,4.865058,-3.496232,-0.019561,-2.622373,-4.977916,-1.093754,2.915136,4.932926,1.400351,-4.617945,4.555388,-4.225659,-0.859218,2.084686,-3.395335,0.771114,-3.073288,100.45
153,-3.032403,-0.159505,-2.353725,-4.990668,-1.60973,2.321626,-4.820424,-3.029794,-3.069342,1.075189,-0.85312,-4.896606,-1.160867,-1.570943,1.123754,3.897389,-1.688674,3.341955,4.324826,3.390269,3.485165,-2.5571,-3.129432,2.67361,0.938285,2.538272,-0.801551,0.255104,188.28
154,3.601415,-2.921108,2.732921,-1.957111,0.525975,3.666276,-3.642169,-0.693255,-1.010659,2.300459,1.325586,-0.081706,4.48613,-1.140513,-3.459616,-3.169881,-0.309025,4.183176,0.962795,2.379554,-4.071684,1.352183,-0.255937,2.917947,-2.329408,2.317203,-3.842748,2.004862,198.17
155,-4.46775,4.990738,3.170281,0.529454,-4.44672,3.555244,3.646711,-3.993335,1.119228,-3.363764,4.491987,-0.833226,-4.869182,-0.314321,0.415383,-2.815431,0.430995,2.300312,4.70312,-0.558899,1.531599,-4.810761,3.269778,3.712855,4.35098,2.102224,3.59284,-3.512856,209.61
156,-0.545184,-1.851806,-3.528906,3.539445,2.606506,-3.559183,4.266712,-1.431787,2.867914,3.744459,-4.52608,0.45894,2.85665,-4.88292,-1.90037,1.449756,3.171594,4.009177,1.803518,1.587699,-1.160815,1.989657,4.502021,-1.99228,2.932419,-4.99731,0.898722,0.504457,176.3
157,2.204215,0.719661,1.809488,0.945112,0.228091,3.577703,-0.451896,4.990867,2.075686,-1.999614,0.258943,-3.178839,3.590712,3.960187,4.277839,-4.750672,0.591512,2.206803,2.214648,3.01172,-4.008225,2.899433,0.340488,-1.811286,2.562186,0.67258,-4.844367,2.293548,112.1
158,4.949225,0.706424,-0.494651,2.046526,1.986771,-3.15773,-0.767433,-1.702125,3.891207,-2.851614,-1.795227,4.08493,-1.904216,0.609932,2.706115,-2.737731,1.493443,0.582572,-2.134836,-2.964236,3.431253,2.697697,-4.32516,-2.120753,1.008545,2.177499,-1.986205,-0.56407,159.51
159,-2.408287,4.835383,-4.475098,-1.370722,-4.505717,-2.545671,3.885071,4.804775,-3.568831,-4.600243,-3.224399,-4.012001,-2.051877,-1.517919,-0.348511,3.841458,4.055396,-2.507116,-3.694389,-3.545499,2.433237,1.897432,-0.930073,3.836211,3.865548,1.019028,-4.274855,-0.377171,154.3
160,-1.0713,-3.145426,2.82768,1.065243,-3.24157,-3.098205,-4.932807,-1.465962,-0.118056,1.604036,-0.764874,3.070836,4.370285,-1.136087,2.170808,-4.177673,3.695293,2.753117,3.410362,2.053046,0.126372,1.557445,-2.01931,4.581249,1.530628,-4.569534,1.777944,-3.579596,263.58
161,-0.112842,-2.956466,2.070913,-2.843786,-4.957948,-1.063172,-4.719518,1.165776,-0.874236,-4.901435,-4.647933,-2.11474,-2.245799,4.564827,-3.288395,3.419565,0.359214,0.159041,4.291011,-4.011783,0.836002,4.163961,-4.187113,-2.564274,-2.921512,-4.497444,-3.164876,4.74436,40.46
162,-2.290621,-2.824015,-4.014974,-0.603504,0.009418,4.253486,-0.00168,1.863892,-2.421232,-4.342289,-3.337076,3.070151,-3.598712,0.713578,-1.8471,-4.882866,4.308794,-0.158115,4.241434,2.321599,1.63903,-1.785132,-3.360497,1.016183,2.974817,-1.403988,-2.39845,-2.643888,279.65
163,2.913333,-3.896941,-0.984619,-2.502503,-3.106882,-3.167384,-2.293079,0.536185,-3.871832,0.938957,4.14351,-4.367503,-2.690665,-3.799959,-3.475586,3.107955,-4.201313,-3.300947,3.776271,-4.089465,-0.456934,1.16408,-3.075235,1.470916,3.702528,2.978451,-2.911512,-3.230531,159.15
164,4.059432,3.842134,-4.87663,-2.673041,-3.110725,-4.984024,4.629957,-4.957859,-2.338287,-0.595812,0.084096,-1.633674,-2.723447,4.553154,-3.684905,3.482465,1.118145,-1.265954,4.378301,-1.935905,0.262288,-1.47541,2.092944,4.537392,-1.089784,0.895661,-0.138975,-1.783325,367.63
