Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
86,0.150286,-3.793554,3.268458,-0.256779,-2.097079,3.77043,-4.85984,-3.515725,-4.146379,2.779725,-3.371909,-3.030678,-1.879174,1.14549,2.302545,-3.247906,-0.955882,1.859631,4.624166,1.77382,1.53475,3.145949,-1.413325,2.480182,4.401887,3.574224,1.098233,-1.763286,46.62
87,-3.686969,4.460396,-3.747473,-2.005503,-0.912255,0.144156,-1.346205,-4.019472,4.871242,1.945075,4.478986,-3.99977,-2.11094,0.528521,0.499732,-1.886859,3.723615,1.04084,4.159182,4.924778,2.383152,2.49122,2.854638,0.853372,-3.701465,4.571195,0.541634,-4.246475,177.06
88,4.488653,-2.451346,-4.928628,2.837636,-3.846795,-4.080841,-2.804673,1.69683,-0.423501,-2.833291,3.25181,2.888126,0.947162,-2.54578,2.647341,2.413044,-2.944842,-0.794793,-4.074321,-3.85248,-3.221615,-1.553578,-2.13091,1.382812,1.921825,0.439662,0.99932,2.544957,265.42
89,-1.453193,-0.145714,-1.94182,-1.595708,4.472864,-2.120004,-3.680627,-3.529978,-3.562916,3.985402,0.543621,-4.546591,-2.644638,-2.267011,0.766545,-2.899074,-0.771028,1.930921,-4.008367,-0.698986,-3.122091,0.448092,-4.276429,0.731226,4.445183,0.131871,3.232919,-0.29374,372.42
90,-3.356793,2.928408,0.961778,0.607114,0.684405,0.017792,3.700093,2.899093,4.306431,1.892514,-4.58469,-2.114605,-4.916896,-4.20322,2.067989,4.142297,-2.188896,-1.711551,-2.08178,0.474747,2.935604,-2.717988,-3.717242,-2.405761,3.128059,-3.659216,-4.719172,2.203107,20.51
91,-3.670028,4.819162,-1.064211,0.06792,0.510054,-0.33098,1.893247,-0.281515,-3.749598,-1.366431,2.039825,-3.200427,0.433164,2.360903,-1.75646,2.999353,-3.452977,-2.420799,4.142216,0.555362,3.663493,-3.994375,2.2217,0.118834,1.522739,2.317562,-2.246029,2.998055,121.43
92,-0.421696,4.494923,4.975466,-1.024236,-1.412579,-2.667823,-2.947497,1.845878,4.718631,-2.049043,-4.619611,-1.090974,-0.953856,2.524238,4.009509,-0.101725,-2.414415,-0.545984,3.249458,1.958912,-4.01266,-1.45526,4.6738,-1.446569,-0.293122,-4.29588,0.388114,-2.012807,61.74
93,0.574262,-0.04288,-3.201033,4.948169,2.087622,-3.006579,2.162328,2.930528,3.025187,-3.398847,-4.914965,-3.952104,-1.032377,-3.408138,-3.47079,-1.145451,1.26486,-3.814497,-4.382631,2.751179,4.663637,1.866075,-3.468372,0.89413,2.700739,0.307374,4.626349,-3.168347,387.21
94,4.860074,-3.661477,-3.972903,0.407449,-1.620316,3.716578,2.694056,2.641036,1.033646,0.420552,3.012699,0.664073,-1.521869,-3.84895,-4.543036,-1.047956,2.84541,1.389929,-4.496557,1.786729,0.949526,2.023882,-2.363418,-1.36784,0.593702,-2.273962,4.971725,-2.452597,358.41
95,2.994315,4.441484,-1.868318,4.443761,2.1538,1.915997,-4.423497,-4.98031,4.316592,2.282558,-3.699148,0.210877,2.502337,-0.722678,-2.470846,-3.67645,0.721906,0.150175,3.156372,-1.450858,4.68928,1.716414,-3.632928,-1.62692,-2.200031,0.837392,3.718672,4.279722,368.1
96,-1.140389,-3.01118,3.541431,4.794896,1.451396,-2.92084,-2.845599,-0.215681,0.078468,-3.415557,-3.730769,-3.472555,4.74895,-1.884273,3.673476,-3.799212,1.153093,-3.877863,0.570105,2.565846,-4.247806,-4.089835,1.92559,1.358689,2.5218,-3.124666,-1.607943,-2.192191,317.9
97,-3.944183,2.547173,-4.698487,-4.864123,3.469194,-4.221534,3.934804,0.096443,-1.572005,0.41608,-0.142751,-4.948417,4.543674,0.626276,-2.337902,3.006719,-1.196761,0.86131,3.805666,1.254266,-3.226648,2.404979,0.420794,0.813168,-1.341698,-2.8723,-2.488903,1.981492,36.22
98,-3.068255,-2.627786,3.06072,0.417853,-3.729542,0.953031,2.774184,2.771013,2.28752,-2.435872,-0.058163,-1.742263,-4.297766,4.593917,4.315724,4.87146,3.957257,-0.682369,-2.51655,3.869255,-0.682302,-3.756221,1.769422,2.843683,2.841242,-4.313987,-0.600806,0.727682,155.61
99,-0.370478,0.143738,-3.020995,1.087242,2.248094,0.992455,-0.224256,4.829642,-4.352993,1.804394,4.064681,-0.257586,-0.070481,4.775424,2.674245,-3.883068,3.535435,-2.485794,4.04556,0.606596,-3.154781,-4.408831,-4.178338,-3.771964,-3.063837,-4.799666,-3.49932,3.40079,446.39
100,-4.708393,0.186299,-4.545633,4.572702,-0.517142,3.822938,-0.548361,1.425836,-4.478536,-4.257807,3.008508,-1.230648,3.729781,-3.789171,0.296161,-2.679129,2.006931,-1.92031,2.382739,0.134883,1.046106,-4.301437,-1.442724,2.259781,3.838346,1.537083,-3.727117,3.228697,412.72
101,-2.779021,3.9099,-4.311838,-1.056531,1.079157,4.669682,-1.175924,1.05062,-1.204168,-0.32455,3.864711,-1.002381,-4.321679,1.22988,-2.027568,-1.358189,2.133579,3.353064,-4.993854,-3.379717,4.820642,-0.834107,-4.734476,0.894475,3.60301,-3.783916,3.947807,-3.898823,392.25
102,0.748999,-1.429856,-2.711014,-3.893785,-0.663444,2.333973,-4.012987,-1.006773,-1.225181,4.128755,0.46669,-3.279527,-2.426443,2.642089,-0.683438,0.609965,-2.165993,-4.747987,1.734795,1.335896,-3.030765,-2.541126,0.4892,-4.277212,-2.464273,4.722744,-0.863715,2.760643,211.58
103,2.626229,-4.865892,3.128657,-4.721074,-4.463741,-0.04846,1.365534,-2.786897,-2.208802,1.503749,-3.721415,0.406491,4.380772,2.304192,-1.063173,3.623591,3.658277,3.462692,-4.500118,-2.000667,-0.455536,-2.92907,-4.415731,2.414446,2.50608,3.607904,-2.873008,-2.192998,13.97
104,2.329334,0.093208,2.390804,-0.618704,-3.548252,3.585761,-3.651331,-1.333591,0.001055,-1.773374,0.862583,3.841089,-2.894912,-2.259072,-1.846952,2.368452,2.648969,-2.58377,-3.431075,-4.645987,2.09944,-2.960067,-4.497769,-0.372203,4.509817,3.892347,3.448985,0.147561,442.96
105,-0.687196,-1.071628,-1.412958,2.408999,0.006868,-4.440661,4.981272,-3.469873,-4.777176,-1.609687,-1.734082,3.653758,-2.513258,-1.266631,-4.787819,0.533778,1.821817,-1.305801,-4.297684,2.519788,-3.124446,0.924237,-0.652958,2.856743,-0.607215,2.154769,-3.729901,2.349494,433.7
106,1.929569,3.280528,3.664492,2.97227,-4.713711,0.603049,2.424314,1.84955,-1.67043,-2.352411,2.054133,-4.783829,3.562874,3.680352,4.98336,-4.086326,2.411917,4.352032,1.074273,-2.555428,-3.116007,4.544936,-4.393997,-1.254308,-4.839853,-3.996626,-0.197353,1.988058,343.67
107,-1.584136,1.399052,-4.786878,-2.114695,3.959121,-4.360214,0.633339,3.666232,-4.927317,3.593666,-2.423072,-2.748203,1.177216,-2.018283,-4.268932,-2.879654,0.402706,0.621183,2.905174,4.267548,4.1598,-3.280364,-3.728392,4.513156,-1.648606,-4.003585,-0.052819,1.489852,300.81
108,-0.388444,-4.325297,-3.073517,2.37029,-3.367582,-1.565377,2.325241,1.953473,0.256521,2.16506,4.357853,-0.462391,-4.389796,-4.086066,2.573618,-2.914579,-2.65545,-4.33509,-3.377709,-0.763783,1.564228,2.786483,1.918225,-1.340976,1.503848,-0.096278,-3.96369,4.850349,18.65
109,-0.166237,2.391865,-0.027928,3.048372,1.107507,2.456322,-1.368398,-3.752673,0.065615,4.366043,3.811674,-2.09461,-2.412513,-2.421313,3.746259,-2.552641,1.268581,-0.428539,-2.158921,-2.643451,0.039878,2.657137,-4.007143,-4.590029,-3.510156,1.395391,3.969863,-2.728794,476.76
110,2.801499,-4.028816,0.207277,0.97128,-2.790476,3.600141,3.894642,-2.473544,3.157756,-4.502277,-2.421568,2.116828,3.708094,-1.556671,1.817999,-3.211088,4.55682,-2.679606,0.125219,-2.826095,-1.548848,-2.809657,4.209548,0.084576,3.401557,1.047709,-2.298263,3.872948,20.95
111,-3.080312,-1.471157,-2.302702,-4.636722,-1.285242,0.215602,-3.222016,-1.810951,3.897454,-3.329569,-4.602901,3.845619,-4.633815,-2.677663,3.257849,-3.777543,-0.419534,1.499647,-2.96456,-2.808673,-2.283167,0.523166,3.209412,1.245141,4.849229,-3.547623,1.501312,0.432244,292.42
112,-4.808711,-0.724662,2.521151,2.799738,2.04376,-0.596183,4.797845,3.516726,-3.085312,-3.217002,-1.91029,-4.268697,0.581088,3.510968,4.722856,-4.163215,0.349184,-1.718601,-4.145771,-1.274983,-4.220139,-3.469278,1.735479,2.053095,-4.130257,-4.153205,-3.466351,-2.135857,32.96
113,2.874671,-3.049761,-4.552291,3.91818,-4.494405,4.864411,-4.636313,0.744,-4.034211,1.621509,0.625603,0.710816,-3.601179,-1.677624,-2.592646,2.636214,2.832078,-3.888103,1.613402,2.789878,-1.57954,-4.356624,-2.961561,1.424885,-0.045944,-1.455654,3.238136,-0.688551,4.45
114,1.64107,-2.158029,-0.454294,-3.003104,1.046009,2.636658,-2.913508,-3.367415,-0.360364,-0.281388,-1.494943,-4.009488,-3.053026,-1.755303,-3.779353,3.385571,-3.410088,-1.224861,-1.629356,0.151746,2.750175,-4.518885,0.113071,1.75085,-0.800027,3.11688,-2.299277,-3.256003,488.96
115,4.283952,-4.915907,2.575119,-4.393094,-4.329822,1.948538,-1.67767,-1.757003,4.019203,-3.664432,4.231162,-2.746269,3.557224,-2.254523,0.362807,-2.380361,4.931822,-3.306882,4.798419,0.771704,-2.989665,-4.91244,-1.330031,-0.705771,-0.491555,0.945096,-3.826999,-2.457665,163.36
116,-3.746693,-0.59102,-1.802157,0.805122,4.529576,2.375228,2.397611,0.251418,2.415658,-3.346528,4.000311,-1.875419,3.735057,3.119997,2.509911,2.498655,3.546951,-3.485745,3.927839,-0.093176,4.971142,3.531416,1.567368,-3.979782,-3.121375,-3.326157,1.666885,3.103161,368.26
117,4.621473,-2.125388,-1.143045,0.021731,-1.462433,-1.765635,0.993785,-3.31703,-4.237171,-1.696032,1.40519,-4.985799,4.452249,-3.763101,4.529122,4.466312,-0.073555,1.983961,2.582987,3.506596,1.22353,0.406165,-2.993572,0.541261,3.699412,3.222577,2.497297,3.335636,325.37
118,4.362715,0.47365,1.566316,1.607238,2.096311,3.204934,0.740163,-2.769072,4.005513,-4.824912,-3.434545,0.625464,-3.535207,-3.669495,2.889519,-3.622899,4.025794,-3.225666,4.499161,3.969283,-2.0451,-4.247319,1.353015,0.026022,4.651104,-4.760556,-3.220747,-4.073399,485.03
119,3.897529,4.250633,3.71541,1.438823,-3.233035,-2.971839,2.431589,4.518174,-1.030085,0.541872,1.46634,-0.220463,4.752756,-1.400841,4.694259,3.265649,-3.740526,-3.50887,4.305367,-0.905959,-4.755456,-1.920357,-4.612814,0.958462,-3.255984,-1.550226,-1.59482,0.857764,14.48
120,4.993532,4.941426,-3.825403,4.219907,3.1497,2.296115,2.708781,0.025402,4.894203,2.030207,-3.445318,-1.399471,-2.401998,4.253498,2.699,-2.780962,-1.197111,0.381083,3.342311,4.211861,-2.280676,-1.498638,2.274134,1.967117,-0.277391,-4.996194,-1.69155,-0.263287,130.8
121,-0.096857,3.482083,3.114048,1.802312,0.809127,-3.590672,-2.680233,-2.183087,3.28299,2.506229,4.316483,-4.705563,-3.060503,-0.965202,-2.424583,-1.408897,-4.094198,-3.900656,-2.996868,0.88139,2.344946,0.968005,3.149437,-2.169477,-0.547493,0.438382,2.817804,4.641781,300.04
122,1.295281,3.097734,2.33988,0.863915,-0.121494,-3.897499,-2.998021,-2.407302,1.431946,-3.256372,-3.139258,-4.337234,-4.247492,0.073965,-4.594711,2.138317,4.033593,1.371192,-3.719417,1.097846,-2.657747,0.006187,0.998966,4.655843,4.882311,4.130942,-3.301552,4.992569,274.88
123,0.72328,4.298284,-3.036042,2.78933,-4.208608,4.652124,4.961413,-2.169991,3.350903,-1.546189,0.024041,1.161528,1.44552,1.412231,-4.615252,4.771922,2.283363,2.603395,-0.07329,-4.56865,4.919435,0.65504,0.284024,-1.829284,-1.089164,-4.187556,1.1147,2.758362,447.66
124,-0.68779,-2.611746,-3.479088,3.633278,1.632726,-2.806021,2.350343,0.161753,2.82998,-3.719808,-0.376933,1.613879,1.520684,0.935337,-4.089759,-0.597655,4.228568,-4.019137,-4.294471,2.126196,-4.962467,1.200248,4.861174,4.321948,3.264924,-2.414646,-0.395088,-2.568291,436.08
125,-0.589471,-2.288888,-0.826898,1.330223,-4.245572,0.933335,3.464835,4.889201,1.669023,-2.906946,2.270794,1.589129,2.983199,-4.938004,2.938534,1.618978,-2.844857,-4.310707,0.337701,0.123336,-3.912753,-2.660104,0.113147,-3.795277,-2.930373,3.356695,-3.111874,-4.176002,14.02
126,-0.185424,-1.27296,-4.180783,3.807883,-3.840459,3.599437,-4.514427,-1.439723,-1.971143,-0.17002,1.163744,-1.160088,-0.204726,0.814016,1.859598,-0.531869,4.414282,3.53533,0.09351,1.070492,4.92372,-1.819167,1.002865,-3.966714,2.535891,-2.725549,-1.777817,3.367871,448.33
127,-1.491393,0.329161,3.950473,-0.064041,-0.446941,0.280987,-2.459582,-0.9565,1.012404,2.869751,0.148126,1.698773,-0.073142,-4.502139,-1.403273,4.348724,4.100685,4.031568,4.982104,-0.683468,2.345612,3.604256,-4.156508,3.125398,-2.257266,-2.074245,4.959189,-3.337805,55.15
128,-3.467597,0.516882,-0.833158,3.698412,-3.946311,-2.170732,-4.364155,-4.730853,-4.093674,4.323175,4.008132,-3.132145,-3.537992,1.495216,1.595933,1.914074,4.291999,-0.756841,2.736388,0.174457,-0.227114,-4.239873,2.543551,-1.471425,-2.753378,4.792926,2.326924,-4.570021,346.54
129,-3.307897,-1.733585,-1.408004,-2.888408,0.243822,-1.485158,0.242174,1.391218,-1.622977,-0.172586,3.934873,1.276149,-2.125922,1.732034,3.051648,-3.920818,0.251035,3.763745,-4.18487,-3.143745,2.941133,2.110448,-4.656165,-2.240124,3.605564,0.827543,-2.917205,-0.712733,273.03
130,3.442793,2.296534,-1.366395,-0.242055,1.333145,-4.232014,-2.384321,3.935184,-0.119061,-3.500566,3.46087,2.358076,4.605395,-3.036222,1.090266,3.366749,1.158698,-1.496379,-4.698345,3.496486,-3.968333,-4.581274,-3.406616,1.158975,3.477114,-1.822093,1.014498,0.521369,47.71
131,1.679406,3.499974,2.782316,-0.603977,1.935461,-3.683589,-1.008341,-2.21095,2.259462,2.790667,-1.475941,2.861534,-0.159476,-1.709491,1.836347,1.329413,4.577606,4.730245,4.215998,1.452755,2.099302,2.989861,1.069992,-0.645788,-0.710914,-0.933787,-3.578885,-1.211931,140.77
132,-1.940443,-1.223691,-2.151556,-2.420532,-2.837574,-0.691376,4.899531,-1.183473,1.887982,-2.67264,-1.564878,-0.863841,3.777415,3.385756,3.008691,2.503127,2.760997,-2.489436,4.987303,2.514341,-3.216445,4.289595,2.652559,4.239951,1.092946,-1.642382,-3.864074,3.560226,483.38
133,-2.101583,2.674005,3.956349,0.227937,-2.706183,-0.814902,1.11041,-0.609763,3.679006,-3.024116,3.308749,2.906193,-4.433951,-4.108671,-1.310455,-3.116637,-3.742557,3.204318,2.370225,-3.760646,-0.052177,-2.819362,-0.10445,0.154539,-4.042749,-0.431711,-1.947578,-4.292873,240.19
134,4.102166,-1.759824,0.740725,0.310757,2.728451,3.062631,-4.765873,-4.710121,0.344505,-3.898647,3.286264,-2.612167,-3.106872,-1.529223,-4.166724,3.272553,3.995178,-1.843934,3.586551,-0.126113,3.424021,-3.300356,4.299298,3.062328,1.697047,-4.682266,0.090992,-0.37538,373.73
135,-1.409496,-3.957376,2.414737,0.535027,3.828406,-2.607933,-1.037828,2.59931,0.75568,1.313264,1.722183,4.086718,-0.275724,3.407104,3.233604,-0.297798,-0.618965,-1.437369,3.898176,4.433563,3.734493,-3.720906,-4.853117,-3.838355,1.788995,-4.435941,-0.202108,-2.828862,271.85
136,-2.631208,3.767131,3.073601,0.998257,0.460824,2.753462,-0.753105,3.375179,-3.241998,-4.651739,-0.280216,0.697756,-3.10655,0.415413,3.784501,0.973166,2.529024,-4.869789,4.153165,-2.2021,-1.634326,-2.622373,-2.240489,1.581325,1.922178,0.254884,-3.784502,-2.568681,180.09
137,3.750023,-0.012063,-4.740059,-1.407645,-0.599379,4.809295,-0.573987,1.98442,1.16873,-4.326462,3.885515,4.818991,-3.339768,2.478023,-0.590728,-1.36416,-1.964736,-1.912255,-0.878027,3.311115,0.926597,1.459287,0.624869,-4.804099,4.754936,2.678268,4.912765,1.414583,266.06
138,3.492273,4.926791,2.754092,2.814487,3.697627,-4.007113,-3.898232,-2.207622,1.624397,-2.302447,-1.477032,-0.733947,3.257072,1.736558,1.79951,3.181358,-2.212816,-4.412354,-0.459604,-4.757643,-3.512712,-3.39648,-2.30363,-1.528962,-3.195979,-2.922727,-4.099874,-0.777607,274.94
139,3.189029,2.213974,2.694998,-2.666584,4.032758,4.425435,4.399145,2.869587,0.30057,-2.402608,1.047397,3.669176,3.46186,0.541599,-0.114605,-4.021712,-2.549443,-2.076544,1.091185,-1.607962,-3.291759,2.512927,-1.2963,0.810583,-3.259542,1.839694,-4.182286,4.661311,126.11
140,-2.479536,-3.461169,2.333872,-2.100736,2.438075,4.268311,3.769104,1.329571,-3.602724,-1.767283,2.165868,-2.920585,3.424856,1.548859,1.388867,-4.674669,-0.531541,2.141773,-3.020826,-0.91276,-4.455518,-1.818329,2.031869,3.822768,0.28135,-0.439112,-1.587087,3.323491,441.37
141,2.287166,3.239171,-1.893074,0.729497,0.275111,-2.649803,3.871155,-1.634646,-0.858128,-4.738629,-0.095897,1.327472,1.910343,2.222249,-3.983792,-0.137967,-3.275265,4.413565,0.551821,-4.34893,4.461648,0.106086,-0.151402,3.915089,-3.09976,4.982744,-4.264051,-0.196227,274.21
142,3.921698,-1.895474,2.938698,-2.357057,-0.479432,-1.130617,0.184591,3.828668,-1.376495,2.392398,2.598795,2.695318,-1.381165,-1.983694,-0.390391,-3.445278,0.591641,-3.268556,-2.810551,-0.71724,-1.528628,-4.122882,-1.073766,-3.801997,2.264242,1.431721,3.152055,-4.52454,199.52
143,4.179023,-0.565086,-0.336682,-3.291445,-0.203029,2.20321,0.117433,0.969768,4.651299,-1.396026,-3.801936,-2.468462,-1.026904,-2.739304,3.571916,-1.574828,1.063864,3.937815,-0.926088,-1.772579,-1.458649,-2.579193,3.021049,-4.806845,-1.804822,-2.108484,0.809066,-0.688188,290.71
144,1.083139,3.402479,-4.685229,-4.692311,1.724063,0.949423,-3.772843,-4.806619,3.853003,1.1727,-4.886599,-4.779529,2.928486,-1.654613,-0.46146,-3.037625,3.5275,2.405674,-1.732421,-1.640194,-3.832851,4.507167,2.411729,-2.038788,2.734683,-4.148944,0.277167,-2.053281,31.22
145,0.323282,4.97782,-2.371322,-1.761332,-3.580631,0.442741,3.64159,-3.98789,0.764407,3.323781,-0.181917,-0.865943,3.801451,-2.011914,-3.121863,-1.324195,2.392325,-4.345314,0.687242,0.663562,3.248343,-0.848398,2.55816,-4.476657,2.5702,-2.191437,-3.979269,3.78353,431.07
146,3.67009,-1.430303,-0.155233,2.560051,-4.652194,1.954736,3.267029,2.44767,-1.418713,-1.384174,-0.765199,-1.533674,-0.185586,-0.343078,-4.295581,4.362566,3.76176,0.023496,-3.181036,2.54835,-4.711341,-4.995472,1.30316,-4.527698,-4.78083,2.224275,-4.738322,-3.534115,93.2
147,0.741046,-1.692667,-4.792707,-1.749091,2.475698,4.650478,-4.440029,4.783755,-3.598386,-0.43476,-3.851722,1.792148,-4.536859,-0.592508,-3.616575,2.016628,3.983044,4.022471,-4.867929,4.626568,-2.589925,4.695608,-4.452579,-1.949659,-2.760366,2.536622,-3.068592,-1.988413,121.17
148,-4.876723,-4.994641,-4.216874,2.574715,-0.579137,3.877251,4.032231,-4.812887,-3.219566,-2.134225,-3.604089,0.322097,3.249874,-1.522376,-1.706323,2.04696,0.359559,-2.133027,-1.718723,-1.637012,2.764049,4.237656,-2.172534,0.419983,-2.980507,-2.814089,-4.954084,-3.854441,451.52
149,2.691115,-2.549618,-0.567401,0.40451,-1.348978,-3.780707,4.71219,1.997169,0.548067,-4.067701,-4.335509,4.518275,3.39926,-0.154672,-0.627639,-1.340531,-4.586505,-0.832264,0.139985,3.935922,0.866807,-2.21776,-1.770682,-4.721132,2.582334,4.64133,-3.027928,3.769226,407.9
150,-0.363324,1.840284,-2.407986,3.797808,-2.501149,2.437649,-1.181063,1.8171,3.414104,2.039513,-3.309717,4.605073,3.73935,1.62992,-4.46946,-4.257069,4.927077,1.45472,-0.31112,0.388647,1.1714,0.142792,-3.827891,4.544936,1.933532,4.05152,-0.806849,0.282492,260.4
151,-4.821444,3.984813,-3.875309,-4.618965,4.660488,-1.846276,-0.150577,0.042682,1.948325,-4.193565,2.415286,-1.007962,-3.758164,1.527511,-3.167528,4.020207,3.460829,2.185415,-4.5998,-1.174854,1.908175,-0.326383,-0.064417,-0.490752,4.659568,-0.418028,-0.090283,-0.691481,292.66
152,3.663138,3.491912,-0.590884,-1.755977,0.668869,-2.844979,0.915162,2.52287,2.608717,-0.940602,-3.17678,-0.601309,3.41316,3.394579,1.922644,4.865143,-2.978008,0.358844,-2.672448,-3.875809,1.739767,-1.675971,-1.130884,1.256597,-1.670183,-1.357264,-1.61622,-1.505163,34.45
153,-2.231954,-1.730719,-1.023946,-4.443686,3.902716,-3.417062,1.264659,4.126242,3.342391,-2.450221,1.899337,4.742244,-2.422133,3.54044,-2.413658,1.812414,4.864266,4.389201,4.183433,-1.556188,2.536718,-2.351295,-3.630622,3.195326,-3.849303,-1.431255,-2.623933,-2.807828,300.75
154,1.352738,4.877906,0.652695,0.545693,-2.880652,-2.702054,2.301651,4.770223,-3.498701,-1.214626,3.831763,4.381607,0.697087,-0.977142,3.100863,3.577725,1.247752,-2.532884,4.21922,-0.01997,-0.014695,2.362325,0.630198,-0.374051,1.883597,0.127118,-2.947047,0.382518,323.63
155,-2.148362,-4.785976,-3.834325,0.238462,2.848875,-4.281003,-2.097054,-1.289037,3.407384,1.450928,-3.376713,3.117426,-2.472945,-0.203564,-3.021511,-4.861781,3.366162,0.198863,2.545668,-1.965196,2.354438,-4.633279,-0.299791,0.864413,-0.880657,-3.653189,3.914158,3.356573,252.51
156,-2.139129,-4.576035,-3.549204,1.164711,-2.311274,-1.744023,4.732289,2.032632,2.378505,0.050643,-1.092587,-2.68084,3.567992,0.629652,2.281671,2.526136,1.467734,2.490574,-1.319588,-2.164791,-1.697639,3.503836,-0.90354,-1.714276,3.281076,1.803863,-2.086908,2.013451,45.72
157,2.324442,-3.645886,3.533308,3.725523,-1.683957,2.63854,2.392929,0.073665,1.783223,4.274909,2.438046,1.808177,-4.355543,-1.246019,-2.732451,-2.219381,2.354323,-2.332317,-4.010833,-4.681096,-3.466299,-1.440048,2.700414,2.720762,0.786766,-3.626342,3.554199,-0.72656,470.2
158,0.34324,1.480745,3.028427,4.16145,2.66078,2.064031,-4.499862,-1.608903,-0.08676,0.361942,2.105514,0.262133,-3.384682,-2.014426,-1.167109,1.52761,0.005094,-3.068786,3.756418,1.548932,0.664569,-2.442785,-0.653084,-0.30698,-0.289428,-2.409582,-4.82181,3.961066,200.96
159,-0.319741,-3.339642,1.933459,4.775875,2.4788,4.369228,-3.001238,3.978624,2.591189,-4.208811,3.495906,-0.887703,0.466876,2.056332,-0.423149,0.334536,-1.615593,-1.787091,-1.760374,-2.224551,0.584699,1.368705,-4.16466,-2.719672,-4.370257,2.981569,-3.899707,-0.455559,22.68
160,0.191198,-0.438021,-3.929212,2.575989,2.671786,2.957771,1.993847,-4.948964,3.926025,4.964769,-4.090747,2.619234,1.480575,-3.336332,-2.591534,0.393329,-4.588281,-2.147222,2.902556,-1.921131,3.735342,-1.942761,0.433126,0.613891,-2.218709,-1.212065,-4.749524,-1.174888,473.89
161,-3.943911,-2.796468,-3.019093,-3.173098,-1.131033,-3.91734,-1.139755,-2.650046,3.366799,1.174843,0.481108,3.196197,0.054513,-2.754467,2.767361,-0.733236,4.352187,4.115643,-4.868957,4.428428,4.026809,-4.569761,1.561188,-0.193559,-4.643305,-4.893103,0.106748,4.981522,80.56
162,-3.597593,-3.069808,-4.555504,1.376417,1.113692,4.67564,-2.808347,-0.797835,2.492749,-1.221234,3.082303,2.793988,4.117,3.296168,4.578231,-0.704823,1.544612,-3.35166,0.481492,1.59085,-1.157829,-1.604999,-1.484802,0.252752,1.194867,3.543803,1.44411,-3.429471,384.79
163,-0.324102,4.501615,0.236499,-2.261603,4.846796,-4.290878,3.337443,-3.790073,1.518779,-4.480212,-2.83932,2.770417,0.265858,1.638196,-1.598751,-0.913073,-0.377611,2.981497,3.348956,-2.093884,3.004518,0.919107,1.358455,0.553278,2.836635,1.41126,-0.52156,0.72387,460.92
164,-0.816145,4.284189,-2.006662,1.505343,-0.770028,-1.407626,-4.090376,2.956207,-3.076349,-0.646563,2.350372,0.788639,1.070343,-3.467003,3.662464,4.990473,-2.762775,-4.515838,-0.569257,4.106367,-0.484567,-1.430713,-1.241025,3.32142,4.413541,2.489818,0.262485,0.291927,449.86
